root_paper_id,ref_id,ref_title,published,ref_authors,in_text_citation_count,title_similarity,author_overlap,abstract_and_reference_title_similarity ,standalone,first_quarter,second_quarter,third_quarter,fourth_quarter,reference_relevance
9,b42,The Effects of Supplier Fairness on Vulnerable Resellers,1995b. February,"['N Kumar', 'L Scheer', 'J.-B Steenkamp']",1,0.07092198581560284,0,0.32430951871274305,0,0,0,0,1,0
9,b43,An Empirical Investigation of Information Technology Sourcing Practices: Lessons from Experience,1998,"['M Lacity', 'L Willcocks']",1,0.11049723756906077,0,0.15557179884862515,0,0,0,0,2,1
9,b44,Productivity Levels and International Competitiveness between Canadian and U.S. Industries,2000,"['F Lee', 'J Tang']",2,0.06857142857142857,0,0.1123574102795626,0,2,0,0,0,0
9,b45,The Impact of R&D Investment on Productivity-New Evidence,1991,"['F Lichtenberg', 'D Siegel']",1,0.16901408450704225,0,0.32430951871274305,0,0,1,0,0,0
9,b46,Transnationalism and American Exports in an English-Speaking World,2002,"['I Light', 'M Zhou', 'R Kim']",1,0.039735099337748346,0,0.20065627739948536,0,1,0,0,0,0
9,b47,Cultural Orientation and Individual Reactions to Organizations: A Study of Employees of Japanese-Owned Firms,1981,"['J Lincoln', 'M Hanada', 'J Olson']",1,0.10362694300518134,0,0.20782257302089555,0,1,0,0,0,0
9,b48,Real Exchange Rate Behavior: The Recent Float from the Perspective of the Past Two Centuries,1996,"['J Lothian', 'M Taylor']",1,0.14689265536723164,0,0.5004204516197,0,1,0,0,0,0
9,b50,Identifying an Advertisement Presenter's Tribe: The Use of Visual and Nonvisual Cues and their Effectiveness Across Media Types,2001,"['T Nevett', 'A Perry']",1,0.08490566037735849,0,0.2884378348139811,1,1,0,0,0,0
9,b51,E-Loyalty: Your Secret Weapon on the Web,2000,"['F Reichheld', 'P Schefter']",2,0.096,0,0.260026094205565,1,0,0,1,1,0
9,b52,Coping with the Global Labor Arbitrage,2003,['S Roach'],2,0.08130081300813008,0,0.28086028189434026,0,2,0,0,0,0
9,b53,Global: China and the Global Labor Arbitrage,2006,['S Roach'],2,0.07751937984496124,0,0.2675417031993138,0,2,0,0,0,0
9,b54,"International Market Entry by U.S. Internet Firms: An Empirical Analysis of Country Risk, National Culture, and Market Size",2006,"['F Rothaermel', 'S Kotha', 'H Steensma']",3,0.125,0,0.1446773652824907,0,2,1,0,0,0
9,b55,A Ricardo-Sraffa Paradigm Comparing Gains from Trade in Inputs and Finished Goods,2001,['P Samuelson'],1,0.10843373493975904,0,0.12412388118340834,1,1,0,0,0,0
9,b56,The Effect of National Culture on the Choice between Licensing and Direct Foreign Investment,1994,['S Shane'],2,0.1016949152542373,0,0.43714403290602166,0,2,0,0,0,0
9,b57,Vendor Screening in Information Technology Contracting With a Pilot Project,2004,"['E Snir', 'L Hitt']",2,0.125,0,0.07644048662837537,1,2,0,0,0,0
9,b58,Are Hot Markets Driven by Hot Resource Shares or Hot Commodities?,2003,"['J.-A Suchard', 'L.-A Woo']",1,0.10666666666666667,0,0.041713967705612566,0,0,1,0,0,0
9,b59,Incomplete Contracts: Where Do We Stand,1999,['J Tirole'],1,0.12903225806451613,0,0.046810046982390045,1,0,0,0,1,0
9,b61,Transaction Cost Economics: How It Works; Where It Is Headed,1998,['O Williamson'],2,0.1103448275862069,0,0.09102417953449944,0,2,0,0,0,0
9,b62,"Production of Trust: Institutional Sources of Economic Structure, 1840-1920",1986,['L Zucker'],1,0.0875,0,0.14894865742009,0,1,0,0,0,0
10,b8,"Risk, ambiguity, and the savage axioms",1961,['D Ellsberg'],1,0.14285714285714285,0,0.21980291603667948,0,1,0,0,0,0
10,b9,Investor diversification and international equity markets,1991,"['K French', 'J Poterba']",1,0.358974358974359,0,0.1352633329456489,0,1,0,0,0,0
10,b12,On buyer selection of service providers in online outsourcing platforms for IT services,2017,"['Y Hong', 'P Pavlou']",5,0.40816326530612246,1,0.16081334372902292,0,2,0,0,5,1
10,b14,"Buyer uncertainty about seller capacity: Causes, consequences, and partial solution",2017,['J Horton'],1,0.0979020979020979,0,0.07858089537765107,0,1,0,0,0,0
10,b15,Reputation inflation: Evidence from an online labor market. New York University Working Paper,2015. 2017,"['J Horton', 'J Golden', 'N Huang', 'Y Hong', 'G Burtch']",1,0.40522875816993464,1,0.10338000668294331,0,0,0,1,0,0
10,b18,Home bias in global employment,2017,"['C Liang', 'Y Hong', 'B Gu']",4,0.35555555555555557,1,0.0370433893288318,0,2,0,0,4,0
10,b21,Doing business with strangers: Reputation in online service marketplaces,2014,"['A Moreno', 'C Terwiesch']",2,0.3333333333333333,0,0.09663679276563458,0,2,0,0,0,1
10,b22,Swift Guanxi in online marketplaces: the role of computer-mediated communication technologies,2014,"['C Ou', 'P Pavlou', 'R Davison']",3,0.3137254901960784,0,0.22715834743293495,0,2,0,0,2,1
10,b23,The role of swift relationship and institutional structures in uncertainty reduction,2016,"['C Ou', 'R Davison']",2,0.3472222222222222,0,0.2872084518927134,0,1,0,0,2,1
10,b24,"The spatial, temporal, and configurational characteristics of geographic dispersion in teams",2007,"[""M O'leary"", 'J Cummings']",1,0.27631578947368424,0,0.26223380390204265,1,1,0,0,0,1
10,b26,Inefficient hiring in entry-level labor markets,2014,['A Pallais'],9,0.42990654205607476,0,0.1565368905041356,0,6,0,0,6,0
10,b27,"The effect of price, brand name, and store name on buyers' perceptions of product quality: An integrative review",2015. 1989,"['J Pennebaker', 'R Boyd', 'K Jordan', 'K Blackburn', 'A Rao', 'K Monroe']",1,0.2441860465116279,0,0.2560662728032787,0,0,0,1,0,0
10,b29,The value of live chat on online purchase,2016,"['X Tan', 'Y Wang', 'Y Tan']",3,0.45544554455445546,0,0.2635683356958402,0,2,0,0,2,1
10,b33,Anxious or angry? Effects of discrete emotions on the perceived helpfulness of online reviews,2014,"['D Yin', 'S Bond', 'H Zhang']",1,0.2875816993464052,0,0.28991037829690375,0,0,0,1,0,1
11,b1,A consensual assessment technique,1982,['T Amabile'],1,0.15267175572519084,0,0.03396178054056623,1,0,0,0,1,0
11,b2,"On the Internet no one knows I'm an introvert: Extroversion, neuroticism, and the Internet interaction",2002,"['Y Amichai-Hamburger', 'G Wainapel', 'S Fox']",1,0.23,0,0.16637806616154063,1,0,0,1,0,0
11,b3,Provider feedback information and customer choice decisions on crowdsourcing marketplaces: Evidence from two discrete choice experiments,2015,"['B Assemi', 'D Schlagwein']",1,0.3076923076923077,0,0.12478354962115548,0,0,1,0,0,1
11,b4,Importance of Measures of Past Performance: Empirical Evidence on Quality of e-Service Providers,2008,"['R Banker', 'I Hwang']",1,0.41237113402061853,0,0.13495043168856574,0,0,1,0,0,0
11,b5,Personality and job performance: Test of the mediating effects of motivation among sales representatives,2002,"['M Barrick', 'G Stewart', 'M Piotrowski']",1,0.38613861386138615,0,0.1911764705882353,0,0,0,0,1,0
11,b6,Self-Presentation Theory: Self-Construction and Audience Pleasing,1987,"['R Baumeister', 'D Hutton']",1,0.19631901840490798,0,0.1116097997706487,0,0,0,1,0,0
11,b7,Autistic traits and autism spectrum disorders: The clinical validity of two measures presuming a continuum of social communication skills,2011,"['S Bölte', 'E Westerwald', 'M Holtmann', 'C Freitag', 'F Poustka']",2,0.23829787234042554,0,0.21045345670586257,0,1,0,1,0,0
11,b8,Moving the crowd at iStockphoto: The composition of the crowd and motivations for participation in a crowdsourcing application,2008,['D Brabham'],1,0.25892857142857145,0,0.21176470588235297,1,1,0,0,0,0
11,b9,Influencing initial public offering investors with prestige: Signaling with board structures,2003,['S Certo'],1,0.3368421052631579,0,0.01631471165368321,0,0,0,0,1,0
11,b10,Research Note-Are Online Labor Markets Spot Markets for Tasks? A Field Experiment on the Behavioral Response to Wage Cuts,2016,"['D Chen', 'J Horton']",1,0.228310502283105,0,0.3209086621117535,0,1,0,0,0,1
11,b13,Four ways five factors are basic,1992,"['P Costa', 'R Mccrae']",4,0.18461538461538463,0,0.07204381596421114,0,1,0,2,1,0
11,b14,"Personality, defense, coping, and adaptation in older adulthood",1991,"['P Costa', 'A Zonderman', 'R Mccrae']",1,0.39751552795031053,0,0.18717532443173315,0,0,0,0,1,0
11,b15,On Product Uncertainty in Online Markets: Theory and Evidence,2012,"['A Dimoka', 'Y Hong', 'P Pavlou']",1,0.3522012578616352,0,0.2941176470588235,1,1,0,0,0,1
11,b17,Signals in social supernets,2007,['J Donath'],4,0.24,0,0.23529411764705882,0,2,1,0,1,0
11,b19,The vicious and virtuous cycles of influence tactic use and performance evaluation outcome,2004,"['J Dulebohn', 'B Murray', 'G Ferris']",1,0.3404255319148936,0,0.2733870597322882,0,0,0,1,0,0
11,b20,The use of impression management tactics in structured interviews: a function of question type?,2002,"['A Ellis', 'B West', 'A Ryan', 'R Deshon']",2,0.25906735751295334,0,0.1366935298661441,0,0,0,2,0,0
11,b22,Scoundrels or stars? Theory and evidence on the quality of workers in online labor markets,2016,"['A Farrell', 'J Grenier', 'J Leiby']",2,0.44680851063829785,0,0.3341397396727967,0,0,2,0,0,0
11,b23,A meta-analysis of personality in scientific and artistic creativity,1998,['G Feist'],1,0.3493975903614458,0,0.23529411764705882,0,0,0,1,0,0
11,b25,An online cost sensitive decision-making method in crowdsourcing systems,2013,"['J Gao', 'X Liu', 'B Ooi', 'H Wang', 'G Chen']",1,0.16470588235294117,0,0.1116097997706487,0,1,0,0,0,0
11,b26,Is the world really flat? A look at offshoring at an online programming marketplace,2008,"['D Gefen', 'E Carmel']",1,0.2983425414364641,0,0.09112901991076275,0,1,0,0,0,1
11,b28,Can teacher quality be effectively assessed? National board certification as a signal of effective teaching,2007,"['D Goldhaber', 'E Anthony']",1,0.28292682926829266,0,0.09432749714556156,0,1,0,0,0,0
11,b30,"Mirror, mirror on my Facebook wall: Effects of exposure to Facebook on self-esteem",2011,"['A Gonzales', 'J Hancock']",1,0.25555555555555554,0,0.1578400925293969,0,0,0,1,0,0
11,b31,Managerial ownership and corporate diversification: A longitudinal view,2007,"['M Goranova', 'T Alessandri', 'P Brandes', 'R Dharwadkar']",1,0.3668639053254438,0,0.13339922576796254,0,0,0,0,1,0
11,b32,Dressing your online auction business for success: An experiment comparing two eBay businesses,2008,"['D Gregg', 'S Walczak']",1,0.22916666666666666,0,0.06525884661473284,0,0,1,0,0,1
11,b33,Language and Competition: Exploring the Antecedents and Consequences of Firm Verbal Signals,2014. 2014,"['W Guo', 'T Yu', 'J Gimeno']",1,0.1164021164021164,0,0.33014624000946546,0,0,1,0,0,0
11,b34,"Self-monitoring, honesty, and cue use on Facebook: The relationship with user extraversion and conscientiousness",2013,"['J Hall', 'N Pennington']",1,0.29523809523809524,0,0.21400202209088204,0,0,0,1,0,0
11,b35,"Self-presentation styles in self-reports: Linking the general factors of response styles, personality traits, and values in a longitudinal study",2015,"['J He', 'F Van De Vijver']",1,0.21487603305785125,0,0.21918862162502922,1,0,0,0,1,0
11,b36,Crowdsourcing graphical perception: using mechanical turk to assess visualization design,2010. 2010,"['J Heer', 'M Bostok']",1,0.3225806451612903,0,0.14881306636086492,0,1,0,0,0,0
11,b37,Turkalytics: analytics for human computation,2011. 2011,"['P Heymann', 'H Garcia-Molina']",1,0.28169014084507044,0,0.026306682088232818,0,1,0,0,0,0
11,b38,Influence tactics and work outcomes: a meta-analysis,2003,"['C Higgins', 'T Judge', 'G Ferris']",1,0.26666666666666666,0,0.1778656343572834,0,0,0,1,0,0
11,b39,A socioanalytic perspective on job performance,1998,"['R Hogan', 'D Shelton']",1,0.2638888888888889,0,0.052613364176465637,0,0,0,0,1,0
11,b40,Comparing Open and Sealed Bid Auctions: Evidence from Online Labor Markets,2015,"['Y Hong', 'C Wang', 'P Pavlou']",1,0.46511627906976744,0,0.24830346024051123,0,1,0,0,0,1
11,b41,The labor economics of paid crowdsourcing,2010. 2010,"['J Horton', 'L Chilton']",1,0.2302158273381295,0,0.14408763192842228,0,1,0,0,0,0
11,b43,Effectiveness of Impression Management Tactics across Human Resource Situations,1999,"['K Kacmar', 'D Carlson']",1,0.15819209039548024,0,0.0392156862745098,0,0,0,1,0,0
11,b44,The Facebook paths to happiness: Effects of the number of Facebook friends and self-presentation on subjective well-being,2011,"['J Kim', 'J Lee']",1,0.319634703196347,0,0.28235294117647064,0,0,0,1,0,0
11,b45,"Crowdsourcing, collaboration and creativity",2010,['A Kittur'],1,0.3120567375886525,0,0.17647058823529413,0,1,0,0,0,0
11,b46,Research note-why following friends can hurt you: an exploratory investigation of the effects of envy on social networking sites among college-age users,2015,"['H Krasnova', 'T Widjaja', 'P Buxmann', 'H Wenninger', 'I Benbasat']",1,0.328,0,0.09228994594738073,0,0,0,1,0,1
11,b47,Development of a selfpresentation tactics scale,1999,"['S Lee', 'B Quigley', 'M Nesler', 'A Corbett', 'J Tedeschi']",3,0.23448275862068965,0,0.052613364176465637,1,0,0,2,2,0
11,b48,The role of multimedia in changing first impression bias,2000,"['K Lim', 'I Benbasat', 'L Ward']",1,0.2597402597402597,0,0.1568627450980392,0,0,0,1,0,1
11,b49,Effectiveness of reputation in contracting for customized production: Evidence from online labor markets,2016. 16 Dec 2016,"['M Lin', 'Y Liu', 'S Viswanathan']",1,0.36633663366336633,0,0.22840596315156494,0,0,1,0,0,0
11,b51,Financial incentives and the 'performance of crowds,2009,"['Mason Watts', 'D ']",1,0.2550335570469799,0,0.24456524724126466,0,1,0,0,0,0
11,b53,Signaling theory and information asymmetry in online commerce,2012,"['T Mavlanova', 'R Benbunan-Fich', 'M Koufaris']",1,0.27672955974842767,0,0.3119588740528886,0,0,0,0,1,1
11,b54,Personality in cyberspace: Personal websites as media for personality expressions and impressions,2006,"['B Marcus', 'F Machilek', 'A Schütz']",1,0.28717948717948716,0,0.20437624381538338,0,0,0,0,1,0
11,b56,Vulnerable narcissism is (mostly) a disorder of neuroticism,2017,"['J Miller', 'D Lynam', 'C Vize', 'M Crowe', 'C Sleep', 'J Maples-Keller', 'L Few', 'W Campbell']",1,0.21656050955414013,0,0.0889328171786417,0,0,0,0,1,0
11,b57,Demographic diversity in the boardroom: Mediators of the board diversity-firm performance relationship,2009,"['T Miller', 'M Triana']",1,0.27,0,0.1426680147272547,0,0,0,0,1,0
11,b58,Doing business with strangers: Reputation in online service marketplaces,2014,"['A Moreno', 'C Terwiesch']",1,0.3764705882352941,0,0.11764705882352941,0,1,0,0,0,1
11,b59,Betting Your Favorite to Win: Costly Reluctance to Hedge Desired Outcomes,2016. 2016,"['C Morewedge', 'S Tang', 'R Larrick']",1,0.21052631578947367,0,0.2610353864589314,0,1,0,0,0,0
11,b60,"Defense styles, personality traits, and psychopathological symptoms in nonclinical adolescents",2003,"['P Muris', 'D Winands', 'R Horselenberg']",1,0.3333333333333333,0,0.20461796624618928,0,0,0,0,1,0
11,b61,Corporate financing and investment decisions when firms have information that investors do not have,1984,"['S Myers', 'N Majluf']",1,0.30456852791878175,0,0.1323529411764706,0,0,0,0,1,0
11,b63,A survey of crowdsourcing as a means of collaboration and the implications of crowdsourcing for interaction design,2011. 2011,"['Y Pan', 'E Blevis']",1,0.3867924528301887,0,0.23304552159320122,0,1,0,0,0,0
11,b64,Web footprints of firms: Using online isomorphism for competitor identification,2015,"['G Pant', 'O Sheng']",1,0.2711864406779661,0,0.1116097997706487,0,0,0,1,0,1
11,b65,Running experiments on Amazon Mechanical Turk,2010,"['G Paolacci', 'J Chandler', 'P Ipeirotis']",1,0.2097902097902098,0,0.02401460532140371,0,0,1,0,0,0
11,b66,How Employers Use Signals of Cognitive and Noncognitive Skills at Labour Market Entry: Insights from Field Experiments,2015,"['P Protsch', 'H Solga']",1,0.37037037037037035,0,0.2282688235636075,1,0,1,0,0,0
11,b67,Measuring global self-esteem: Construct validation of a single-item measure and the Rosenberg Self-Esteem Scale,2001,"['R Robins', 'H Hendin', 'K Trzesniewski']",1,0.23923444976076555,0,0.1315334104411641,0,0,0,0,1,0
11,b69,"On the relation between neuroticism, self-esteem, and depression: results from the National Comorbidity Survey",2003,"['N Schmitz', 'J Kugler', 'J Rollnik']",1,0.28846153846153844,0,0.21400202209088204,0,0,0,0,1,0
11,b71,Making sense of strangers' expertise from signals in digital artifacts,2009. 2009,"['N Shami', 'K Ehrlich', 'G Gay', 'J Hancock']",2,0.2261904761904762,0,0.20461796624618928,0,0,0,0,2,0
11,b72,Organizational culture: A key to financial performance?,1988,"['C Siehl', 'J Martin']",1,0.27450980392156865,0,0.2161314478926334,0,1,0,0,0,0
11,b73,Landing the first job: The value of intermediaries in online hiring,2015,"['C Stanton', 'C Thomas']",1,0.2909090909090909,0,0.21209125149788172,1,0,1,0,0,0
11,b74,Impression management and influence in the organization,1984,"['J Tedeschi', 'V Melburg']",1,0.24836601307189543,0,0.2667984515359251,0,0,0,1,0,0
11,b75,"Social power, self-presentation, and the self",1985,"['J Tedeschi', 'N Norman']",1,0.2517482517482518,0,0.1568627450980392,0,0,0,1,0,0
11,b76,Market reaction to short-term executive compensation plan adoption,1985,"['H Tehranian', 'J Waegelein']",1,0.08536585365853659,0,0.19607843137254902,0,1,0,0,0,0
11,b77,Development and Validation of an International English Big-Five Mini-Markers,2008,['E Thompson'],2,0.367816091954023,0,0.14188769156600642,0,0,0,0,2,0
11,b78,Too much of a good thing? The relationship between number of friends and interpersonal impressions on Facebook,2008,"['S Tong', 'B Van Der Heide', 'L Langwell', 'J Walther']",2,0.3173076923076923,0,0.19410774385513074,0,0,0,1,1,0
11,b79,Freelancing in America,2016. 2016,[' Upwork'],1,0.21666666666666667,0,0.10188534162169868,0,1,0,0,0,0
11,b80,The role of friends' appearance and behavior on evaluations of individuals on Facebook: Are we known by the company we keep?,2008,"['J Walther', 'B Van Der Heide', 'S Kim', 'D Westerman', 'S Tong']",1,0.3783783783783784,0,0.25123486929836425,0,0,0,1,0,0
11,b81,Effects of impression management on performance ratings: A longitudinal study,1995,"['S Wayne', 'R Liden']",1,0.34285714285714286,0,0.09803921568627451,0,0,0,1,0,0
11,b82,What signal are you sending? How website quality influences perceptions of product quality and purchase intentions,2011,"['J Wells', 'J Valacich', 'T Hess']",1,0.37735849056603776,0,0.18024290500833567,0,0,1,0,0,1
11,b83,Swift guanxi in online marketplaces: The role of computer-mediated communication technologies,2014,"['Xiaojuan Ou', 'C Pavlou', 'P Davison', 'R ']",1,0.2513089005235602,0,0.16980890270283114,0,0,0,1,0,1
11,b84,An empirical investigation into the impact of personality on individual innovation behaviour in the workplace,2013,"['S Yesil', 'F Sozbilir']",1,0.2608695652173913,0,0.15693481619998018,0,0,0,1,0,0
12,b0,Import competition and the great US employment sag of the 2000s,2016,"['D Acemoglu', 'D Autor', 'D Dorn', 'G Hanson', 'B Price']",1,0.34146341463414637,0,0.4413877086871262,0,0,1,0,0,0
12,b1,Do international migration and remittances reduce poverty in developing countries?,2005,"['R Adams', 'J Page']",1,0.31693989071038253,0,0.18487080675399625,1,0,0,0,2,0
12,b2,Digitization and the Contract Labor Market: A Research Agenda,2013,"['A Agrawal', 'J Horton', 'N Lacetera', 'E Lyons']",4,0.4074074074074074,0,0.34448640913096895,1,1,1,0,4,0
12,b3,To prepay or default? The role of local financial market competition in online peer-to-peer lending,2016,"['M Alyakoob', 'M Rahman', 'Z Wei']",2,0.33,0,0.41106848037714355,1,0,1,0,2,0
12,b4,Mostly Harmless Econometrics: An Empiricist's Companion,2008,"['J Angrist', 'J Pischke']",2,0.3333333333333333,0,0.05303715227838201,0,1,0,0,1,0
12,b7,Outsourcing at will: The contribution of unjust dismissal doctrine to the growth of employment outsourcing,2003,['D Autor'],2,0.2995169082125604,0,0.4252432555625623,0,1,0,0,1,0
12,b8,The growth of low-skill service jobs and the polarization of the US labor market,2013,"['D Autor', 'D Dorn']",1,0.36464088397790057,0,0.5485509003353,0,0,1,0,0,0
12,b10,Can you gig it? An empirical examination of the gig-economy and entrepreneurial activity,2017,"['G Burtch', 'S Carnahan', 'B Greenwood']",6,0.35978835978835977,1,0.37350263641543774,0,4,1,0,1,0
12,b11,Hiring preferences in online labor markets: Evidence of a female hiring bias,2017,"['J Chan', 'J Wang']",2,0.21468926553672316,0,0.30626902235433245,0,1,0,0,2,0
12,b12,Platform Revolution: How Networked Markets Are Transforming the Economy -and How to Make Them Work for You,2016,"['S Choudary', 'M Van Alstyne', 'G Parker']",1,0.3864734299516908,0,0.24588552933761998,0,0,1,0,0,0
12,b13,Disruptive change in the taxi business: The case of Uber,2016,"['J Cramer', 'A Krueger']",1,0.33121019108280253,0,0.48753809040127716,0,1,0,0,0,0
12,b15,The sharing economy is creating a Dickensian world,2016,['S Das'],1,0.23841059602649006,0,0.2086871618596004,0,1,0,0,0,0
12,b16,The duality of empowerment and marginalization in microtask crowdsourcing: Giving voice to the less powerful through value sensitive design,2016,"['X Deng', 'K Joshi', 'R Galliers']",1,0.2833333333333333,0,0.4535928059333998,0,1,0,0,0,0
12,b18,Digital discrimination: The case of Airbnb.com,2014,"['B Edelman', 'M Luca']",1,0.29931972789115646,0,0.30689288508764767,0,1,0,0,0,0
12,b19,Auctions versus posted prices in online markets,2016,"['L Einav', 'C Farronato', 'J Levin', 'N Sundaresan']",1,0.35135135135135137,0,0.20868716185960043,0,0,1,0,0,0
12,b20,The labor market in the Great Recession,2010. 15979,"['M Elsby', 'B Hobijn', 'A Sahin']",1,0.2857142857142857,0,0.5304820053436652,0,1,0,0,0,0
12,b21,"The impact of financial crises on labor markets, household incomes, and poverty: A review of evidence",2002,"['P Fallon', 'R Lucas']",1,0.21782178217821782,0,0.44112269052532516,0,1,0,0,0,0
12,b22,Competition between local and electronic markets: How the benefit of buying online depends on where you live,2009,"['C Forman', 'A Ghose', 'A Goldfarb']",1,0.3157894736842105,0,0.33871920879623185,0,0,0,0,2,0
12,b23,Search frictions and the design of online marketplaces,2013,['A Fradkin'],1,0.3741935483870968,0,0.43634945156589405,0,1,0,0,0,0
12,b24,Workers without employers: Shadow corporations and the rise of the gig economy,2014,['G Friedman'],1,0.3463687150837989,0,0.46873304670969995,0,1,0,0,0,0
12,b25,Is the world really flat? A look at offshoring at an online programming marketplace,2008,"['D Gefen', 'Carmel ']",1,0.20652173913043478,0,0.24319139262287,0,0,0,0,2,1
12,b26,Substitution between offline and online advertising markets,2011,"['A Goldfarb', 'C Tucker']",1,0.3,0,0.17186001564908268,0,0,0,0,2,0
12,b27,Unknowns of the gig-economy,2017,"['B Greenwood', 'G Burtch', 'S Carnahan']",1,0.296875,1,0.4212198479862419,0,1,0,0,0,0
12,b28,Show me the way to go home: An empirical investigation of ride sharing and alcohol related motor vehicle homicide,2015,"['B Greenwood', 'S Wattal']",1,0.2897196261682243,0,0.33529844909675444,0,1,0,0,0,1
12,b29,On buyer selection of service providers in online outsourcing platforms for IT services,2017,"['Y Hong', 'P Pavlou']",4,0.2872340425531915,1,0.34230067204307746,0,1,2,0,2,1
12,b30,Comparing open and sealed bid auctions: Evidence from online labor Markets,2016,"['Y Hong', 'C Wang', 'P Pavlou']",3,0.2857142857142857,1,0.23502319744478237,0,2,0,0,2,1
12,b31,"Buyer uncertainty about seller capacity: Causes, consequences, and a partial solution",2017,['J Horton'],2,0.25806451612903225,0,0.07189420262655409,0,1,0,0,2,0
12,b32,The effects of algorithmic labor market recommendations: Evidence from a field experiment,2016,['J Horton'],2,0.25263157894736843,0,0.3623274293940395,0,1,0,0,2,0
12,b33,Surviving in global online labor markets for IT services: A geo-economic analysis,2017,"['I Kanat', 'Y Hong', 'T Raghu']",1,0.18681318681318682,0,0.26252051021607226,0,1,0,0,0,1
12,b34,Labor migration and risk aversion in less developed countries,1986,"['E Katz', 'O Stark']",2,0.3950617283950617,0,0.27065408435901284,0,0,1,0,2,0
12,b35,"Online labor platforms: Reputation transferability, career development paths and hiring decisions",2014,['M Kokkodis'],1,0.20202020202020202,0,0.22523056421791643,0,0,0,0,2,0
12,b36,Reputation transferability in online labor markets,2015,"['M Kokkodis', 'P Ipeirotis']",1,0.2781456953642384,0,0.3182229136702921,0,0,1,0,0,0
12,b37,Economic downturn and volunteering: Do economic crisis affect content generation on Wikipedia,2015,"['M Kummer', 'O Slivko', 'X Zhang']",2,0.4020618556701031,0,0.11284314087455738,1,0,0,2,0,0
12,b38,Labor market competition and anti-immigrant sentiment: Occupations as contexts,2013,['R Kunovich'],1,0.2681564245810056,0,0.18487080675399623,0,0,0,0,2,0
12,b39,Do Ride-sharing services affect traffic congestion? An empirical study of Uber entry,2016,"['Z Li', 'Y Hong', 'Z Zhang']",1,0.12972972972972974,0,0.13511868633279375,0,1,0,0,0,0
12,b40,Effects of IT-enabled monitoring on labor contracting in online platforms: Evidence from a natural experiment,2016,"['C Liang', 'Y Hong', 'B Gu']",2,0.3047619047619048,0,0.4109095944317458,0,1,1,0,0,0
12,b41,Effectiveness of reputation in contracting for customized production: Evidence from online labor platforms,2016,"['M Lin', 'Y Liu', 'S Viswanathan']",4,0.3188405797101449,0,0.3693244093096363,0,1,1,0,4,0
12,b42,The dark side of the sharing economy… and how to lighten it,2014,"['A Malhotra', 'M Van Alstyne']",1,0.3375,0,0.5121342547383758,0,1,0,0,0,0
12,b43,The dawn of the e-lance economy,1999,"['T Malone', 'R Laubacher']",1,0.25757575757575757,0,0.4822809727833566,0,0,0,0,2,0
12,b44,"Independent work: Choice, necessity, and the gig economy",2016,"['J Manyika', 'S Lund', 'J Bughin', 'K Robinson', 'J Mischke', 'D Mahajan']",2,0.34394904458598724,0,0.3100377682178721,0,1,1,0,0,0
12,b45,Recession and migration: A new era for labor migration?,2009,['P Martin'],2,0.3076923076923077,0,0.1643296060035522,0,1,0,0,2,0
12,b46,New labor in New York: Precarious workers and the future of the labor movement,2014,"['R Milkman', 'E Ott']",1,0.2122905027932961,0,0.5737304826019503,0,1,0,0,0,0
12,b47,Doing business with strangers: Reputation in online service marketplaces,2014,"['A Moreno', 'C Terwiesch']",1,0.4046242774566474,0,0.18404477736412875,0,0,0,0,2,1
12,b48,The next global stage: Challenges and opportunities in our borderless world,2005,['K Ohmae'],1,0.2840909090909091,0,0.3329495297134417,0,0,0,0,2,0
12,b49,Two-sided network effects: A theory of information product design,2005,"['G Parker', 'M Van Alstyne']",1,0.27710843373493976,0,0.10826163374360515,0,0,1,0,0,0
12,b50,Who gets started on Kickstarter? Demographic variations in fundraising success. Working paper,2009. 2015. 2016,"['C Reinhart', 'K Rogoff']",1,0.32989690721649484,0,0.1500117201234699,0,1,0,0,0,0
12,b51,Unemployment insurance and job search in the Great Recession (No. w17534),2011,['J Rothstein'],1,0.3448275862068966,0,0.3623274293940395,0,1,0,0,0,0
12,b52,Debating the sharing economy,2016,['J Schor'],1,0.31007751937984496,0,0.27606716604619314,0,1,0,0,0,0
12,b53,The new economics of labor migration,1985,"['O Stark', 'D Bloom']",1,0.2773722627737226,0,0.4508157943662471,0,1,0,0,0,0
12,b54,Uber drivers win preliminary class-action status in labor case,2017,['D Streitfeld'],1,0.2331288343558282,0,0.18487080675399625,1,0,0,0,0,0
12,b55,The sharing economy: The end of employment and the rise of crowd-based capitalism,2016,['A Sundararajan'],1,0.2857142857142857,0,0.5262572393896099,0,1,0,0,0,0
12,b58,A model of labor migration and urban unemployment in less developed countries,1969,['M Todaro'],3,0.2696629213483146,0,0.3721200626209054,0,1,1,0,2,0
12,b59,Why digital transformation needs a heart,2016,['G Westerman'],1,0.3120567375886525,0,0.0,0,1,0,0,0,0
12,b60,"In the sharing economy, no one's an employee",2015,['G White'],1,0.31724137931034485,0,0.3789350500440659,0,1,0,0,0,0
12,b61,The value of reputation in an online freelance marketplace,2013,['H Yoganarasimhan'],1,0.33962264150943394,0,0.49800351522058367,0,1,0,0,0,0
12,b62,The rise of the sharing economy: Estimating the impact of Airbnb on the hotel industry,2017,"['G Zervas', 'D Proserpio', 'J Byers']",1,0.2887700534759358,0,0.5307371702059386,0,1,0,0,0,0
